,id,usa_prices
1498,2499,1.67
1499,2500,3.61
1500,2501,7.4
1501,2502,8.46
1502,2503,7.99
1503,2504,0.99
1504,2505,1.12
1505,2506,5.08
1506,2507,6.39
1507,2508,1.41
1508,2509,1.12
1509,2510,1.12
1510,2511,1.12
1511,2512,1.65
1512,2513,4.02
1513,2514,0.0
1514,2515,5.64
1515,2516,1.12
1516,2517,0.99
1517,2518,1.12
1518,2519,4.93
1519,2520,5.63
1520,2521,0.9
1521,2522,0.99
1522,2523,0.99
1523,2524,2.12
1524,2525,1.12
1525,2526,0.99
1526,2527,0.99
1527,2528,0.99
1528,2529,0.99
1529,2530,0.99
1530,2531,0.99
1531,2532,1.12
1532,2533,1.12
1533,2534,0.99
1534,2535,1.12
1535,2536,1.12
1536,2537,0.84
1537,2538,0.99
1538,2539,0.99
1539,2540,0.99
1540,2541,0.99
1541,2542,0.99
1542,2543,0.99
1543,2544,0.99
1544,2545,0.99
1545,2546,0.99
1546,2547,0.99
1547,2548,0.99
1548,2549,2.12
1549,2550,4.42
1550,2551,4.93
1551,2552,6.39
1552,2553,0.89
1553,2554,8.46
1554,2555,0.16
1555,2556,1.12
1556,2557,1.12
1557,2558,1.12
1558,2559,0.99
1559,2560,1.12
1560,2561,1.65
1561,2562,1.12
1562,2563,0.99
1563,2564,0.84
1564,2565,1.12
1565,2566,1.4
1566,2567,1.12
1567,2568,1.4
1568,2569,1.12
1569,2570,3.2
1570,2571,5.93
1571,2572,8.46
1572,2573,4.56
1573,2574,4.56
1574,2575,1.26
1575,2576,5.63
1576,2577,6.65
1577,2578,0.89
1578,2579,0.16
1579,2580,1.67
1580,2581,10.88
1581,2582,4.93
1582,2583,1.82
1583,2584,1.82
1584,2585,3.19
1585,2586,1.79
1586,2587,1.19
1587,2588,1.79
1588,2589,2.0
1589,2590,0.38
1590,2591,1.4
1591,2592,1.4
1592,2593,1.41
1593,2594,1.4
1594,2595,1.4
1595,2596,1.19
1596,2597,0.9
1597,2598,1.79
1598,2599,2.0
1599,2600,1.19
1600,2601,1.96
1601,2602,0.99
1602,2603,2.41
1603,2604,2.41
1604,2605,3.21
1605,2606,1.12
1606,2607,1.82
1607,2608,6.89
1608,2609,1.6
1609,2610,0.46
1610,2611,0.46
1611,2612,1.6
1612,2613,0.46
1613,2614,0.46
1614,2615,4.03
1615,2616,1.97
1616,2617,4.22
1617,2618,2.82
1618,2619,4.22
1619,2620,0.99
1620,2621,2.8
1621,2622,2.8
1622,2623,0.46
1623,2624,1.13
1624,2625,6.39
1625,2626,3.02
1626,2627,6.03
1627,2628,0.16
1628,2629,0.9
1629,2630,0.78
1630,2631,6.02
1631,2632,4.93
1632,2633,6.39
1633,2634,5.35
1634,2635,2.0
1635,2636,4.42
1636,2637,1.12
1637,2638,1.97
1638,2639,3.89
1639,2640,3.89
1640,2641,4.22
1641,2642,2.29
1642,2643,8.46
1643,2644,2.8
1644,2645,2.82
1645,2646,7.76
1646,2647,8.46
1647,2648,0.9
1648,2649,0.9
1649,2650,11.28
1650,2651,6.58
1651,2652,5.63
1652,2653,4.93
1653,2654,0.55
1654,2655,0.16
1655,2656,0.41
1656,2657,5.75
1657,2658,3.89
1658,2659,2.41
1659,2660,3.67
1660,2661,11.26
1661,2662,1.43
1662,2663,8.46
1663,2664,1.59
1664,2665,3.21
1665,2666,0.91
1666,2667,0.91
1667,2668,4.62
1668,2669,0.78
1669,2670,4.62
1670,2671,4.62
1671,2672,4.62
1672,2673,3.21
1673,2674,2.8
1674,2675,2.8
1675,2676,2.8
1676,2677,1.7
1677,2678,4.42
1678,2679,1.19
1679,2680,3.21
1680,2681,0.78
1681,2682,3.21
1682,2683,1.19
1683,2684,5.64
1684,2685,1.97
1685,2686,3.61
1686,2687,1.59
1687,2688,0.38
1688,2689,2.8
1689,2690,0.38
1690,2691,0.38
1691,2692,0.57
1692,2693,0.57
1693,2694,1.19
1694,2695,3.21
1695,2696,0.57
1696,2697,0.57
1697,2698,0.57
1698,2699,0.57
1699,2700,0.57
1700,2701,0.57
1701,2702,0.57
1702,2703,2.41
1703,2704,8.46
1704,2705,0.38
1705,2706,2.82
1706,2707,6.83
1707,2708,5.93
1708,2709,0.78
1709,2710,0.38
1710,2711,1.41
1711,2712,1.41
1712,2713,2.82
1713,2714,2.82
1714,2715,0.89
1715,2716,2.41
1716,2717,1.6
1717,2718,2.8
1718,2719,1.19
1719,2720,4.93
1720,2721,6.39
1721,2722,2.82
1722,2723,6.39
1723,2724,2.82
1724,2725,4.51
1725,2726,3.02
1726,2727,10.88
1727,2728,0.16
1728,2729,0.16
1729,2730,0.16
1730,2731,3.02
1731,2732,1.2
1732,2733,0.9
1733,2734,2.8
1734,2735,14.1
1735,2736,5.63
1736,2737,7.56
1737,2738,0.9
1738,2739,4.21
1739,2740,1.82
1740,2741,1.12
1741,2742,0.58
1742,2743,1.19
1743,2744,1.36
1744,2745,2.8
1745,2746,0.91
1746,2747,5.64
1747,2748,2.8
1748,2749,0.38
1749,2750,5.91
1750,2751,1.34
1751,2752,6.65
1752,2753,6.85
1753,2754,1.59
1754,2755,8.46
1755,2756,0.9
1756,2757,0.9
1757,2758,0.43
1758,2759,1.67
1759,2760,1.67
1760,2761,1.67
1761,2762,3.61
1762,2763,0.76
1763,2764,4.42
1764,2765,3.61
1765,2766,2.8
1766,2767,2.0
1767,2768,1.83
1768,2769,6.76
1769,2770,3.16
1770,2771,3.16
1771,2772,3.16
1772,2773,3.67
1773,2774,8.3
1774,2775,2.8
1775,2776,1.41
1776,2777,2.0
1777,2778,0.43
1778,2779,0.43
1779,2780,0.43
1780,2781,0.43
1781,2782,1.36
1782,2783,0.43
1783,2784,0.43
1784,2785,6.02
1785,2786,6.02
1786,2787,4.42
1787,2788,3.61
1788,2789,4.02
1789,2790,3.21
1790,2791,0.9
1791,2792,0.43
1792,2793,0.9
1793,2794,0.9
1794,2795,0.43
1795,2796,3.21
1796,2797,3.21
1797,2798,4.42
1798,2799,3.02
1799,2800,3.02
1800,2801,0.43
1801,2802,0.43
1802,2803,0.43
1803,2804,0.43
1804,2805,0.43
1805,2806,0.43
1806,2807,0.43
1807,2808,0.43
1808,2809,0.43
1809,2810,0.43
1810,2811,4.93
1811,2812,3.38
1812,2813,7.99
1813,2814,10.13
1814,2815,2.8
1815,2816,4.79
1816,2817,4.22
1817,2818,2.25
1818,2819,0.99
1819,2820,2.8
1820,2821,4.02
1821,2822,1.97
1822,2823,1.97
1823,2824,1.97
1824,2825,1.97
1825,2826,1.97
1826,2827,1.97
1827,2828,1.97
1828,2829,4.42
1829,2830,3.62
1830,2831,2.41
1831,2832,7.99
1832,2833,3.16
1833,2834,1.41
1834,2835,0.84
1835,2836,4.56
1836,2837,4.56
1837,2838,4.56
1838,2839,1.67
1839,2840,1.67
1840,2841,1.67
1841,2842,1.67
1842,2843,14.1
1843,2844,14.1
1844,2845,14.1
1845,2846,1.68
1846,2847,1.34
1847,2848,1.68
1848,2849,8.82
1849,2850,2.8
1850,2851,2.8
1851,2852,4.02
1852,2853,2.8
1853,2854,3.21
1854,2855,0.84
1855,2856,1.59
1856,2857,3.21
1857,2858,2.8
1858,2859,3.89
1859,2860,1.97
1860,2861,1.97
1861,2862,1.97
1862,2863,1.97
1863,2864,1.97
1864,2865,6.39
1865,2866,2.41
1866,2867,2.8
1867,2868,3.21
1868,2869,1.12
1869,2870,14.1
1870,2871,14.1
1871,2872,0.32
1872,2873,3.21
1873,2874,2.8
1874,2875,2.29
1875,2876,2.8
1876,2877,2.41
1877,2878,3.61
1878,2879,6.85
1879,2880,7.05
1880,2881,0.9
1881,2882,4.52
1882,2883,4.79
1883,2884,4.22
1884,2885,4.22
1885,2886,9.87
1886,2887,9.61
1887,2888,6.85
1888,2889,1.68
1889,2890,9.3
1890,2891,5.31
1891,2892,6.65
1892,2893,1.2
1893,2894,1.36
1894,2895,8.04
1895,2896,2.8
1896,2897,2.8
1897,2898,2.8
1898,2899,2.8
1899,2900,3.61
1900,2901,2.0
1901,2902,3.21
1902,2903,4.07
1903,2904,2.3
1904,2905,3.06
1905,2906,4.55
1906,2907,1.82
1907,2908,7.99
1908,2909,6.39
1909,2910,7.99
1910,2911,4.93
1911,2912,6.89
1912,2913,1.97
1913,2914,1.97
1914,2915,1.97
1915,2916,1.97
1916,2917,10.15
1917,2918,5.64
1918,2919,2.82
1919,2920,7.6
1920,2921,2.25
1921,2922,5.08
1922,2923,1.41
1923,2924,1.41
1924,2925,3.89
1925,2926,3.1
1926,2927,0.16
1927,2928,0.89
1928,2929,4.56
1929,2930,13.91
1930,2931,4.22
1931,2932,4.22
1932,2933,6.65
1933,2934,6.65
1934,2935,6.65
1935,2936,3.02
1936,2937,3.02
1937,2938,3.02
1938,2939,10.88
1939,2940,9.07
1940,2941,6.65
1941,2942,13.91
1942,2943,1.2
1943,2944,1.2
1944,2945,5.02
1945,2946,4.93
1946,2947,4.93
1947,2948,2.71
1948,2949,2.12
1949,2950,1.83
1950,2951,1.26
1951,2952,1.12
1952,2953,1.12
1953,2954,1.12
1954,2955,0.99
1955,2956,0.99
1956,2957,0.99
1957,2958,0.99
1958,2959,0.99
1959,2960,0.99
1960,2961,1.82
1961,2962,1.12
1962,2963,2.0
1963,2964,4.42
1964,2965,3.21
1965,2966,3.21
1966,2967,0.99
1967,2968,0.99
1968,2969,0.99
1969,2970,0.99
1970,2971,1.12
1971,2972,0.99
1972,2973,1.12
1973,2974,4.07
1974,2975,0.99
1975,2976,0.99
1976,2977,0.99
1977,2978,1.12
1978,2979,0.99
1979,2980,0.99
1980,2981,1.12
1981,2982,1.12
1982,2983,0.99
1983,2984,0.99
1984,2985,1.26
1985,2986,0.99
1986,2987,0.99
1987,2988,1.26
1988,2989,0.99
1989,2990,0.99
1990,2991,4.07
1991,2992,4.07
1992,2993,4.07
1993,2994,4.07
1994,2995,0.99
1995,2996,0.99
1996,2997,0.99
1997,2998,1.12
1998,2999,0.99
1999,3000,1.12
2000,3001,1.12
2001,3002,0.99
2002,3003,0.99
2003,3004,0.99
2004,3005,1.12
2005,3006,0.99
2006,3007,1.41
2007,3008,1.12
2008,3009,0.99
2009,3010,0.99
2010,3011,0.99
2011,3012,0.38
2012,3013,0.38
2013,3014,0.38
2014,3015,0.38
2015,3016,0.38
2016,3017,1.12
2017,3018,1.12
2018,3019,1.12
2019,3020,1.12
2020,3021,0.99
2021,3022,1.12
2022,3023,1.12
2023,3024,1.12
2024,3025,1.12
2025,3026,0.99
2026,3027,1.12
2027,3028,3.21
2028,3029,1.68
2029,3030,1.12
2030,3031,0.99
2031,3032,1.12
2032,3033,1.12
2033,3034,0.99
2034,3035,1.12
2035,3036,1.12
2036,3037,1.12
2037,3038,1.41
2038,3039,1.12
2039,3040,1.12
2040,3041,4.02
2041,3042,0.78
2042,3043,0.99
2043,3044,0.99
2044,3045,0.99
2045,3046,0.99
2046,3047,0.99
2047,3048,1.12
2048,3049,1.12
2049,3050,0.99
2050,3051,0.99
2051,3052,0.99
2052,3053,0.99
2053,3054,0.99
2054,3055,1.12
2055,3056,0.99
2056,3057,0.99
2057,3058,1.12
2058,3059,0.99
2059,3060,1.12
2060,3061,0.99
2061,3062,1.12
2062,3063,0.99
2063,3064,1.12
2064,3065,0.99
2065,3066,0.99
2066,3067,0.99
2067,3068,1.82
2068,3069,1.82
2069,3070,0.99
2070,3071,0.99
2071,3072,0.99
2072,3073,0.99
2073,3074,0.99
2074,3075,0.99
2075,3076,0.99
2076,3077,1.12
2077,3078,0.99
2078,3079,1.12
2079,3080,0.99
2080,3081,0.99
2081,3082,0.99
2082,3083,1.36
2083,3084,1.36
2084,3085,1.36
2085,3086,1.36
2086,3087,1.36
2087,3088,1.36
2088,3089,1.36
2089,3090,1.36
2090,3091,1.36
2091,3092,0.99
2092,3093,0.99
2093,3094,0.99
2094,3095,1.12
2095,3096,1.12
2096,3097,1.12
2097,3098,0.99
2098,3099,0.99
2099,3100,0.99
2100,3101,0.99
2101,3102,0.99
2102,3103,0.99
2103,3104,0.99
2104,3105,0.99
2105,3106,1.12
2106,3107,0.99
2107,3108,1.12
2108,3109,0.99
2109,3110,1.85
2110,3111,0.99
2111,3112,1.36
2112,3113,1.36
2113,3114,0.99
2114,3115,0.99
2115,3116,1.12
2116,3117,0.99
2117,3118,0.99
2118,3119,1.12
2119,3120,0.99
2120,3121,1.12
2121,3122,2.39
2122,3123,1.12
2123,3124,0.99
2124,3125,0.99
2125,3126,0.99
2126,3127,0.99
2127,3128,0.99
2128,3129,0.99
2129,3130,0.99
2130,3131,0.99
2131,3132,1.12
2132,3133,0.99
2133,3134,0.99
2134,3135,0.99
2135,3136,0.99
2136,3137,1.12
2137,3138,0.99
2138,3139,0.99
2139,3140,0.99
2140,3141,0.99
2141,3142,1.12
2142,3143,0.99
2143,3144,0.99
2144,3145,0.99
2145,3146,0.99
2146,3147,1.12
2147,3148,0.99
2148,3149,2.8
2149,3150,2.8
2150,3151,1.6
2151,3152,3.21
2152,3153,3.21
2153,3154,2.0
2154,3155,0.99
2155,3156,0.99
2156,3157,0.99
2157,3158,0.99
2158,3159,0.99
2159,3160,0.99
2160,3161,0.99
2161,3162,1.12
2162,3163,1.12
2163,3164,1.12
2164,3165,0.99
2165,3166,0.99
2166,3167,1.12
2167,3168,0.99
2168,3169,0.99
2169,3170,1.12
2170,3171,1.12
2171,3172,1.41
2172,3173,0.99
2173,3174,0.99
2174,3175,0.99
2175,3176,0.99
2176,3177,1.12
2177,3178,0.99
2178,3179,0.99
2179,3180,1.12
2180,3181,0.99
2181,3182,1.41
2182,3183,0.99
2183,3184,1.12
2184,3185,0.99
2185,3186,1.12
2186,3187,0.99
2187,3188,0.99
2188,3189,1.12
2189,3190,2.39
2190,3191,0.99
2191,3192,0.99
2192,3193,0.99
2193,3194,1.41
2194,3195,0.99
2195,3196,0.99
2196,3197,0.99
2197,3198,0.99
2198,3199,7.05
2199,3200,6.82
2200,3201,2.0
2201,3202,1.65
2202,3203,1.19
2203,3204,2.73
2204,3205,1.82
2205,3206,1.82
2206,3207,2.0
2207,3208,1.82
2208,3209,2.82
2209,3210,6.85
2210,3211,8.82
2211,3212,2.71
2212,3213,2.25
2213,3214,2.25
2214,3215,1.19
2215,3216,4.02
2216,3217,4.02
2217,3218,2.8
2218,3219,2.8
2219,3220,2.8
2220,3221,3.61
2221,3222,3.61
2222,3223,3.21
2223,3224,3.21
2224,3225,4.42
2225,3226,2.8
2226,3227,3.21
2227,3228,4.82
2228,3229,7.4
2229,3230,4.02
2230,3231,7.4
2231,3232,1.84
2232,3233,1.61
2233,3234,3.02
2234,3235,6.65
2235,3236,3.02
2236,3237,3.02
2237,3238,3.02
2238,3239,1.41
2239,3240,7.4
2240,3241,6.71
2241,3242,1.12
2242,3243,8.04
2243,3244,0.16
2244,3245,3.02
2245,3246,2.41
2246,3247,0.78
2247,3248,6.02
2248,3249,0.9
2249,3250,1.12
2250,3251,0.9
2251,3252,3.89
2252,3253,0.78
2253,3254,9.07
2254,3255,3.1
2255,3256,0.9
2256,3257,0.28
2257,3258,1.96
2258,3259,8.04
2259,3260,4.2
2260,3261,4.79
2261,3262,2.42
2262,3263,0.9
2263,3264,0.38
2264,3265,2.29
2265,3266,3.42
2266,3267,0.41
2267,3268,2.8
2268,3269,0.9
2269,3270,0.9
2270,3271,3.22
2271,3272,4.93
2272,3273,7.4
2273,3274,0.78
2274,3275,6.04
2275,3276,6.39
2276,3277,1.68
2277,3278,2.54
2278,3279,1.72
2279,3280,2.73
2280,3281,2.82
2281,3282,1.4
2282,3283,0.89
2283,3284,0.89
2284,3285,0.89
2285,3286,0.89
2286,3287,0.89
2287,3288,0.89
2288,3289,0.89
2289,3290,0.89
2290,3291,0.89
2291,3292,0.89
2292,3293,0.89
2293,3294,0.89
2294,3295,0.89
2295,3296,0.89
2296,3297,2.73
2297,3298,2.73
2298,3299,5.9
2299,3300,0.89
2300,3301,0.89
2301,3302,0.89
2302,3303,0.89
2303,3304,0.89
2304,3305,5.9
2305,3306,0.89
2306,3307,0.89
2307,3308,0.89
2308,3309,0.89
2309,3310,2.8
2310,3311,2.73
2311,3312,2.73
2312,3313,1.35
2313,3314,3.61
2314,3315,2.8
2315,3316,3.61
2316,3317,4.02
2317,3318,4.82
2318,3319,6.44
2319,3320,8.46
2320,3321,9.59
2321,3322,2.82
2322,3323,5.64
2323,3324,1.97
2324,3325,1.41
2325,3326,1.41
2326,3327,9.59
2327,3328,6.39
2328,3329,2.8
2329,3330,0.9
2330,3331,3.89
2331,3332,1.83
2332,3333,1.97
2333,3334,0.78
2334,3335,3.89
2335,3336,0.9
2336,3337,3.89
2337,3338,3.62
2338,3339,1.79
2339,3340,4.79
2340,3341,9.87
2341,3342,0.76
2342,3343,1.59
2343,3344,2.8
2344,3345,0.78
2345,3346,3.62
2346,3347,1.35
2347,3348,0.78
2348,3349,0.91
2349,3350,2.82
2350,3351,0.78
2351,3352,3.38
2352,3353,3.89
2353,3354,0.78
2354,3355,5.64
2355,3356,0.78
2356,3357,1.41
2357,3358,1.41
2358,3359,4.09
2359,3360,5.9
2360,3361,3.61
2361,3362,0.89
2362,3363,7.05
2363,3364,2.41
2364,3365,2.0
2365,3366,2.0
2366,3367,2.0
2367,3368,1.36
2368,3369,4.42
2369,3370,9.59
2370,3371,5.35
2371,3372,2.82
2372,3373,1.97
2373,3374,1.41
2374,3375,1.41
2375,3376,1.41
2376,3377,1.4
2377,3378,1.4
2378,3379,1.4
2379,3380,1.2
2380,3381,1.2
2381,3382,1.2
2382,3383,0.16
2383,3384,9.3
2384,3385,0.89
2385,3386,0.99
2386,3387,1.12
2387,3388,2.39
2388,3389,3.2
2389,3390,3.02
2390,3391,0.99
2391,3392,2.39
2392,3393,5.08
2393,3394,2.8
2394,3395,1.12
2395,3396,3.02
2396,3397,3.02
2397,3398,3.02
2398,3399,1.12
2399,3400,12.09
2400,3401,1.12
2401,3402,8.11
2402,3403,2.25
2403,3404,3.22
2404,3405,3.22
2405,3406,3.36
2406,3407,3.36
2407,3408,2.82
2408,3409,7.4
2409,3410,10.88
2410,3411,7.05
2411,3412,3.89
2412,3413,3.02
2413,3414,3.02
2414,3415,3.02
2415,3416,3.02
2416,3417,2.0
2417,3418,3.02
2418,3419,3.02
2419,3420,4.93
2420,3421,3.02
2421,3422,3.02
2422,3423,6.02
2423,3424,4.84
2424,3425,0.38
2425,3426,1.97
2426,3427,4.42
2427,3428,2.27
2428,3429,3.61
2429,3430,6.71
2430,3431,6.71
2431,3432,6.71
2432,3433,6.71
2433,3434,4.52
2434,3435,3.02
2435,3436,3.02
2436,3437,3.67
2437,3438,12.19
2438,3439,5.93
2439,3440,14.1
2440,3441,5.64
2441,3442,2.73
2442,3443,4.22
2443,3444,3.02
2444,3445,5.08
2445,3446,16.63
2446,3447,4.22
2447,3448,4.22
2448,3449,4.22
2449,3450,3.02
2450,3451,10.88
2451,3452,2.12
2452,3453,0.99
2453,3454,0.99
2454,3455,1.12
2455,3456,0.99
2456,3457,0.78
2457,3458,0.78
2458,3459,1.12
2459,3460,0.99
2460,3461,1.12
2461,3462,0.99
2462,3463,1.12
2463,3464,1.19
2464,3465,3.19
2465,3466,3.02
2466,3467,3.02
2467,3468,2.73
2468,3469,4.82
2469,3470,3.02
2470,3471,15.11
2471,3472,1.97
2472,3473,6.48
2473,3474,3.89
2474,3475,1.97
2475,3476,7.89
2476,3477,2.42
2477,3478,3.02
2478,3479,1.12
2479,3480,0.99
2480,3481,0.99
2481,3482,0.99
2482,3483,0.99
2483,3484,1.12
2484,3485,0.99
2485,3486,3.02
2486,3487,0.99
2487,3488,1.83
2488,3489,0.99
2489,3490,0.78
2490,3491,0.99
2491,3492,0.99
2492,3493,0.99
2493,3494,0.99
2494,3495,0.99
2495,3496,0.99
2496,3497,1.12
2497,3498,3.61
2498,3499,4.79
2499,3500,2.0
2500,3501,9.59
2501,3502,5.31
2502,3503,5.31
2503,3504,5.31
2504,3505,5.31
2505,3506,5.31
2506,3507,5.31
2507,3508,5.31
2508,3509,3.19
2509,3510,4.55
2510,3511,4.55
2511,3512,4.55
2512,3513,4.55
2513,3514,9.07
2514,3515,4.21
2515,3516,3.62
2516,3517,8.46
2517,3518,0.78
2518,3519,2.8
2519,3520,3.67
2520,3521,4.22
2521,3522,7.24
2522,3523,4.23
2523,3524,6.39
2524,3525,14.1
2525,3526,8.35
2526,3527,6.02
2527,3528,8.22
2528,3529,1.97
2529,3530,6.03
2530,3531,5.41
2531,3532,4.55
2532,3533,4.52
2533,3534,4.93
2534,3535,2.0
2535,3536,2.0
2536,3537,4.55
2537,3538,4.55
2538,3539,4.55
2539,3540,4.55
2540,3541,2.8
2541,3542,4.56
2542,3543,4.93
2543,3544,2.0
2544,3545,1.97
2545,3546,3.61
2546,3547,1.68
2547,3548,1.97
2548,3549,1.97
2549,3550,1.97
2550,3551,1.97
2551,3552,12.09
2552,3553,4.22
2553,3554,3.67
2554,3555,2.8
2555,3556,2.0
2556,3557,0.89
2557,3558,0.16
2558,3559,0.89
2559,3560,0.16
2560,3561,4.55
2561,3562,7.04
2562,3563,6.02
2563,3564,0.89
2564,3565,3.62
2565,3566,2.8
2566,3567,3.67
2567,3568,1.12
2568,3569,8.46
2569,3570,6.2
2570,3571,3.67
2571,3572,3.67
2572,3573,3.67
2573,3574,3.67
2574,3575,3.67
2575,3576,3.67
2576,3577,3.67
2577,3578,4.22
2578,3579,5.64
2579,3580,5.64
2580,3581,1.97
2581,3582,1.97
2582,3583,1.97
2583,3584,2.0
2584,3585,3.61
2585,3586,3.61
2586,3587,3.67
2587,3588,2.8
2588,3589,8.17
2589,3590,4.42
2590,3591,2.0
2591,3592,2.0
2592,3593,2.0
2593,3594,2.0
2594,3595,2.26
2595,3596,7.94
2596,3597,1.19
2597,3598,2.8
2598,3599,2.27
2599,3600,4.55
2600,3601,8.46
2601,3602,7.99
2602,3603,6.02
2603,3604,3.67
2604,3605,7.27
2605,3606,7.53
2606,3607,1.38
2607,3608,1.38
2608,3609,1.19
2609,3610,1.19
2610,3611,14.1
2611,3612,2.0
2612,3613,2.0
2613,3614,3.89
2614,3615,3.61
2615,3616,4.22
2616,3617,1.35
2617,3618,1.35
2618,3619,7.05
2619,3620,10.15
2620,3621,8.17
2621,3622,3.02
2622,3623,12.46
2623,3624,12.46
2624,3625,1.97
2625,3626,1.97
2626,3627,1.97
2627,3628,6.03
2628,3629,6.03
2629,3630,6.39
2630,3631,15.11
2631,3632,1.59
2632,3633,14.1
2633,3634,0.76
2634,3635,0.76
2635,3636,12.12
2636,3637,5.08
2637,3638,14.1
2638,3639,1.59
2639,3640,4.93
2640,3641,1.59
2641,3642,8.46
2642,3643,7.89
2643,3644,3.02
2644,3645,12.09
2645,3646,6.85
2646,3647,4.56
2647,3648,4.01
2648,3649,1.97
2649,3650,4.22
2650,3651,4.22
2651,3652,4.22
2652,3653,3.02
2653,3654,1.97
2654,3655,4.84
2655,3656,7.76
2656,3657,6.65
2657,3658,6.65
2658,3659,4.02
2659,3660,2.41
2660,3661,2.41
2661,3662,2.8
2662,3663,2.69
2663,3664,2.0
2664,3665,2.8
2665,3666,0.32
2666,3667,2.82
2667,3668,12.69
2668,3669,9.65
2669,3670,2.41
2670,3671,8.04
2671,3672,1.2
2672,3673,7.23
2673,3674,2.54
2674,3675,4.23
2675,3676,8.04
2676,3677,7.04
2677,3678,3.2
2678,3679,8.04
2679,3680,2.25
2680,3681,8.45
2681,3682,4.78
2682,3683,8.46
2683,3684,4.42
2684,3685,3.22
2685,3686,9.07
2686,3687,8.04
2687,3688,6.02
2688,3689,2.0
2689,3690,7.9
2690,3691,6.04
2691,3692,3.02
2692,3693,0.76
2693,3694,6.02
2694,3695,1.97
2695,3696,4.22
2696,3697,5.64
2697,3698,0.55
2698,3699,4.02
2699,3700,4.02
2700,3701,10.07
2701,3702,4.02
2702,3703,8.06
2703,3704,3.21
2704,3705,3.21
2705,3706,2.41
2706,3707,2.8
2707,3708,5.63
2708,3709,4.22
2709,3710,4.02
2710,3711,3.62
2711,3712,4.52
2712,3713,4.02
2713,3714,7.99
2714,3715,3.02
2715,3716,4.79
2716,3717,3.62
2717,3718,4.07
2718,3719,5.44
2719,3720,3.62
2720,3721,3.62
2721,3722,3.62
2722,3723,4.07
2723,3724,5.44
2724,3725,3.62
2725,3726,3.62
2726,3727,6.03
2727,3728,8.46
2728,3729,4.02
2729,3730,2.8
2730,3731,4.02
2731,3732,1.82
2732,3733,4.02
2733,3734,4.02
2734,3735,2.0
2735,3736,3.61
2736,3737,5.44
2737,3738,8.04
2738,3739,7.27
2739,3740,2.41
2740,3741,7.24
2741,3742,2.8
2742,3743,2.8
2743,3744,2.21
2744,3745,3.02
2745,3746,6.03
2746,3747,6.03
2747,3748,4.02
2748,3749,4.02
2749,3750,3.02
2750,3751,2.8
2751,3752,3.2
2752,3753,1.59
2753,3754,4.22
2754,3755,2.8
2755,3756,4.42
2756,3757,4.84
2757,3758,4.22
2758,3759,3.2
2759,3760,3.02
2760,3761,0.36
2761,3762,5.08
2762,3763,2.8
2763,3764,3.89
2764,3765,4.02
2765,3766,5.64
2766,3767,5.64
2767,3768,4.02
2768,3769,4.02
2769,3770,0.91
2770,3771,4.82
2771,3772,1.19
2772,3773,3.61
2773,3774,6.35
2774,3775,4.22
2775,3776,3.21
2776,3777,5.63
2777,3778,4.82
2778,3779,10.88
2779,3780,2.41
2780,3781,3.61
2781,3782,4.02
2782,3783,1.19
2783,3784,2.8
2784,3785,4.02
2785,3786,6.03
2786,3787,4.02
2787,3788,4.02
2788,3789,1.19
2789,3790,3.21
2790,3791,4.02
2791,3792,3.21
2792,3793,3.61
2793,3794,2.8
2794,3795,7.99
2795,3796,2.8
2796,3797,7.27
2797,3798,4.02
2798,3799,2.0
2799,3800,2.69
2800,3801,9.07
2801,3802,2.69
2802,3803,4.22
2803,3804,5.64
2804,3805,3.89
2805,3806,4.02
2806,3807,9.07
2807,3808,10.88
2808,3809,4.93
2809,3810,4.22
2810,3811,10.88
2811,3812,4.84
2812,3813,4.21
2813,3814,1.68
2814,3815,0.78
2815,3816,6.42
2816,3817,9.87
2817,3818,3.02
2818,3819,4.23
2819,3820,3.02
2820,3821,13.29
2821,3822,2.0
2822,3823,5.63
2823,3824,2.82
2824,3825,1.35
2825,3826,5.64
2826,3827,8.45
2827,3828,4.01
2828,3829,1.96
2829,3830,10.88
2830,3831,8.46
2831,3832,0.76
2832,3833,1.6
2833,3834,3.2
2834,3835,6.11
2835,3836,2.82
2836,3837,6.04
2837,3838,4.22
2838,3839,4.22
2839,3840,4.22
2840,3841,2.82
2841,3842,5.64
2842,3843,2.82
2843,3844,4.22
2844,3845,1.97
2845,3846,1.97
2846,3847,4.22
2847,3848,5.64
2848,3849,4.84
2849,3850,5.64
2850,3851,5.64
2851,3852,5.64
2852,3853,5.64
2853,3854,5.64
2854,3855,4.22
2855,3856,5.64
2856,3857,1.14
2857,3858,3.67
2858,3859,2.41
2859,3860,2.8
2860,3861,2.41
2861,3862,4.02
2862,3863,4.02
2863,3864,4.02
2864,3865,4.02
2865,3866,5.31
2866,3867,3.02
2867,3868,8.46
2868,3869,2.82
2869,3870,14.1
2870,3871,6.89
2871,3872,7.4
2872,3873,14.1
2873,3874,7.86
2874,3875,2.82
2875,3876,0.99
2876,3877,0.99
2877,3878,0.99
2878,3879,10.06
2879,3880,8.04
2880,3881,1.68
2881,3882,6.02
2882,3883,7.12
2883,3884,6.02
2884,3885,6.02
2885,3886,3.67
2886,3887,2.42
2887,3888,7.05
2888,3889,8.46
2889,3890,8.46
2890,3891,3.67
2891,3892,5.62
2892,3893,6.16
2893,3894,5.62
2894,3895,5.64
2895,3896,5.64
2896,3897,3.66
