,id,rating,number_of_ratings
1554,2555,,0
1555,2556,,0
1556,2557,,0
1557,2558,,0
1558,2559,,0
1559,2560,,0
1560,2561,,0
1561,2562,,0
1562,2563,,0
1563,2564,,0
1564,2565,,0
1565,2566,,0
1566,2567,,0
1567,2568,5.0,0
1568,2569,,0
1569,2570,5.0,0
1570,2571,,0
1571,2572,,0
1572,2573,,0
1573,2574,,0
1574,2575,,0
1575,2576,5.0,2
1576,2577,5.0,0
1577,2578,,0
1578,2579,,0
1579,2580,,0
1580,2581,,0
1581,2582,,0
1582,2583,,0
1583,2584,,0
1584,2585,,0
1585,2586,,0
1586,2587,,0
1587,2588,,0
1588,2589,,0
1589,2590,,0
1590,2591,,0
1591,2592,,0
1592,2593,,0
1593,2594,,0
1594,2595,,0
1595,2596,,0
1596,2597,,0
1597,2598,,0
1598,2599,,0
1599,2600,,0
1600,2601,,0
1601,2602,,0
1602,2603,,0
1603,2604,,0
1604,2605,,0
1605,2606,,0
1606,2607,,0
1607,2608,,0
1608,2609,,0
1609,2610,,0
1610,2611,,0
1611,2612,,0
1612,2613,,0
1613,2614,,0
1614,2615,,0
1615,2616,,0
1616,2617,,0
1617,2618,,0
1618,2619,,0
1619,2620,,0
1620,2621,,0
1621,2622,,0
1622,2623,,0
1623,2624,,0
1624,2625,,0
1625,2626,,0
1626,2627,,0
1627,2628,,0
1628,2629,5.0,2
1629,2630,4.0,5
1630,2631,,0
1631,2632,,0
1632,2633,,0
1633,2634,5.0,0
1634,2635,,0
1635,2636,,0
1636,2637,,0
1637,2638,,0
1638,2639,5.0,2
1639,2640,,0
1640,2641,,0
1641,2642,1.0,0
1642,2643,,0
1643,2644,4.0,0
1644,2645,5.0,2
1645,2646,,0
1646,2647,,0
1647,2648,4.5,10
1648,2649,,0
1649,2650,,0
1650,2651,,0
1651,2652,5.0,0
1652,2653,,0
1653,2654,,0
1654,2655,,0
1655,2656,4.0,12
1656,2657,5.0,0
1657,2658,5.0,2
1658,2659,,0
1659,2660,,0
1660,2661,5.0,0
1661,2662,4.0,0
1662,2663,,0
1663,2664,3.5,10
1664,2665,,0
1665,2666,,0
1666,2667,,0
1667,2668,,0
1668,2669,,0
1669,2670,,0
1670,2671,,0
1671,2672,,0
1672,2673,,0
1673,2674,,0
1674,2675,,0
1675,2676,,0
1676,2677,,0
1677,2678,,0
1678,2679,,0
1679,2680,,0
1680,2681,,0
1681,2682,,0
1682,2683,,0
1683,2684,,0
1684,2685,,0
1685,2686,,0
1686,2687,,0
1687,2688,,0
1688,2689,,0
1689,2690,,0
1690,2691,,0
1691,2692,,0
1692,2693,,0
1693,2694,,0
1694,2695,,0
1695,2696,,0
1696,2697,,0
1697,2698,,0
1698,2699,,0
1699,2700,,0
1700,2701,,0
1701,2702,,0
1702,2703,,0
1703,2704,,0
1704,2705,,0
1705,2706,,0
1706,2707,,0
1707,2708,,0
1708,2709,,0
1709,2710,,0
1710,2711,,0
1711,2712,,0
1712,2713,,0
1713,2714,,0
1714,2715,,0
1715,2716,,0
1716,2717,,0
1717,2718,,0
1718,2719,,0
1719,2720,,0
1720,2721,,0
1721,2722,,0
1722,2723,,0
1723,2724,,0
1724,2725,,0
1725,2726,,0
1726,2727,,0
1727,2728,,0
1728,2729,,0
1729,2730,,0
1730,2731,,0
1731,2732,,0
1732,2733,4.5,2
1733,2734,,0
1734,2735,,0
1735,2736,5.0,0
1736,2737,,0
1737,2738,4.5,3
1738,2739,5.0,0
1739,2740,,0
1740,2741,,0
1741,2742,,0
1742,2743,,0
1743,2744,,0
1744,2745,,0
1745,2746,,0
1746,2747,,0
1747,2748,,0
1748,2749,,0
1749,2750,,0
1750,2751,,0
1751,2752,,0
1752,2753,,0
1753,2754,,0
1754,2755,,0
1755,2756,5.0,2
1756,2757,5.0,0
1757,2758,,0
1758,2759,,0
1759,2760,,0
1760,2761,,0
1761,2762,,0
1762,2763,,0
1763,2764,,0
1764,2765,,0
1765,2766,,0
1766,2767,,0
1767,2768,,0
1768,2769,,0
1769,2770,,0
1770,2771,,0
1771,2772,,0
1772,2773,,0
1773,2774,,0
1774,2775,,0
1775,2776,,0
1776,2777,,0
1777,2778,,0
1778,2779,,0
1779,2780,,0
1780,2781,,0
1781,2782,,0
1782,2783,,0
1783,2784,,0
1784,2785,,0
1785,2786,,0
1786,2787,,0
1787,2788,,0
1788,2789,,0
1789,2790,,0
1790,2791,,0
1791,2792,,0
1792,2793,,0
1793,2794,,0
1794,2795,,0
1795,2796,,0
1796,2797,,0
1797,2798,,0
1798,2799,,0
1799,2800,,0
1800,2801,,0
1801,2802,,0
1802,2803,,0
1803,2804,,0
1804,2805,,0
1805,2806,,0
1806,2807,,0
1807,2808,,0
1808,2809,,0
1809,2810,,0
1810,2811,,0
1811,2812,,0
1812,2813,,0
1813,2814,,0
1814,2815,,0
1815,2816,,0
1816,2817,,0
1817,2818,,0
1818,2819,,0
1819,2820,,0
1820,2821,,0
1821,2822,,0
1822,2823,,0
1823,2824,,0
1824,2825,,0
1825,2826,,0
1826,2827,,0
1827,2828,,0
1828,2829,,0
1829,2830,,0
1830,2831,,0
1831,2832,,0
1832,2833,,0
1833,2834,,0
1834,2835,,0
1835,2836,,0
1836,2837,,0
1837,2838,,0
1838,2839,,0
1839,2840,,0
1840,2841,,0
1841,2842,,0
1842,2843,,0
1843,2844,,0
1844,2845,,0
1845,2846,,0
1846,2847,,0
1847,2848,,0
1848,2849,,0
1849,2850,,0
1850,2851,,0
1851,2852,,0
1852,2853,,0
1853,2854,,0
1854,2855,,0
1855,2856,,0
1856,2857,,0
1857,2858,,0
1858,2859,,0
1859,2860,,0
1860,2861,,0
1861,2862,,0
1862,2863,,0
1863,2864,,0
1864,2865,,0
1865,2866,,0
1866,2867,,0
1867,2868,,0
1868,2869,,0
1869,2870,,0
1870,2871,,0
1871,2872,,0
1872,2873,,0
1873,2874,,0
1874,2875,,0
1875,2876,,0
1876,2877,,0
1877,2878,,0
1878,2879,,0
1879,2880,,0
1880,2881,,0
1881,2882,,0
1882,2883,,0
1883,2884,,0
1884,2885,,0
1885,2886,,0
1886,2887,,0
1887,2888,5.0,0
1888,2889,,0
1889,2890,,0
1890,2891,,0
1891,2892,,0
1892,2893,,0
1893,2894,,0
1894,2895,,0
1895,2896,,0
1896,2897,,0
1897,2898,,0
1898,2899,,0
1899,2900,,0
1900,2901,,0
1901,2902,,0
1902,2903,,0
1903,2904,,0
1904,2905,,0
1905,2906,,0
1906,2907,,0
1907,2908,,0
1908,2909,,0
1909,2910,,0
1910,2911,,0
1911,2912,,0
1912,2913,,0
1913,2914,,0
1914,2915,,0
1915,2916,,0
1916,2917,,0
1917,2918,,0
1918,2919,,0
1919,2920,,0
1920,2921,,0
1921,2922,5.0,0
1922,2923,,0
1923,2924,,0
1924,2925,,0
1925,2926,,0
1926,2927,,0
1927,2928,,0
1928,2929,,0
1929,2930,,0
1930,2931,,0
1931,2932,,0
1932,2933,,0
1933,2934,,0
1934,2935,,0
1935,2936,,0
1936,2937,,0
1937,2938,,0
1938,2939,,0
1939,2940,,0
1940,2941,,0
1941,2942,,0
1942,2943,,0
1943,2944,,0
1944,2945,,0
1945,2946,,0
1946,2947,,0
1947,2948,3.0,0
1948,2949,,0
1949,2950,,0
1950,2951,,0
1951,2952,,0
1952,2953,,0
1953,2954,,0
1954,2955,,0
1955,2956,,0
1956,2957,,0
1957,2958,,0
1958,2959,,0
1959,2960,,0
1960,2961,,0
1961,2962,,0
1962,2963,,0
1963,2964,,0
1964,2965,,0
1965,2966,,0
1966,2967,,0
1967,2968,,0
1968,2969,,0
1969,2970,,0
1970,2971,,0
1971,2972,,0
1972,2973,,0
1973,2974,,0
1974,2975,,0
1975,2976,,0
1976,2977,,0
1977,2978,,0
1978,2979,,0
1979,2980,,0
1980,2981,,0
1981,2982,,0
1982,2983,,0
1983,2984,,0
1984,2985,,0
1985,2986,,0
1986,2987,,0
1987,2988,,0
1988,2989,,0
1989,2990,,0
1990,2991,,0
1991,2992,,0
1992,2993,,0
1993,2994,,0
1994,2995,,0
1995,2996,,0
1996,2997,,0
1997,2998,,0
1998,2999,,0
1999,3000,,0
2000,3001,,0
2001,3002,,0
2002,3003,,0
2003,3004,,0
2004,3005,,0
2005,3006,,0
2006,3007,,0
2007,3008,,0
2008,3009,,0
2009,3010,,0
2010,3011,,0
2011,3012,,0
2012,3013,,0
2013,3014,,0
2014,3015,,0
2015,3016,,0
2016,3017,,0
2017,3018,,0
2018,3019,,0
2019,3020,,0
2020,3021,,0
2021,3022,,0
2022,3023,,0
2023,3024,,0
2024,3025,,0
2025,3026,,0
2026,3027,,0
2027,3028,,0
2028,3029,,0
2029,3030,,0
2030,3031,,0
2031,3032,,0
2032,3033,,0
2033,3034,,0
2034,3035,,0
2035,3036,,0
2036,3037,,0
2037,3038,,0
2038,3039,,0
2039,3040,,0
2040,3041,,0
2041,3042,,0
2042,3043,,0
2043,3044,,0
2044,3045,,0
2045,3046,,0
2046,3047,,0
2047,3048,,0
2048,3049,,0
2049,3050,,0
2050,3051,,0
2051,3052,,0
2052,3053,,0
2053,3054,,0
2054,3055,,0
2055,3056,,0
2056,3057,,0
2057,3058,,0
2058,3059,,0
2059,3060,,0
2060,3061,,0
2061,3062,,0
2062,3063,,0
2063,3064,,0
2064,3065,,0
2065,3066,,0
2066,3067,,0
2067,3068,,0
2068,3069,,0
2069,3070,,0
2070,3071,,0
2071,3072,,0
2072,3073,,0
2073,3074,,0
2074,3075,,0
2075,3076,,0
2076,3077,,0
2077,3078,,0
2078,3079,,0
2079,3080,,0
2080,3081,,0
2081,3082,,0
2082,3083,,0
2083,3084,,0
2084,3085,,0
2085,3086,,0
2086,3087,,0
2087,3088,,0
2088,3089,,0
2089,3090,,0
2090,3091,,0
2091,3092,,0
2092,3093,,0
2093,3094,,0
2094,3095,,0
2095,3096,,0
2096,3097,,0
2097,3098,,0
2098,3099,,0
2099,3100,,0
2100,3101,,0
2101,3102,,0
2102,3103,,0
2103,3104,,0
2104,3105,,0
2105,3106,,0
2106,3107,,0
2107,3108,,0
2108,3109,,0
2109,3110,,0
2110,3111,,0
2111,3112,,0
2112,3113,,0
2113,3114,,0
2114,3115,,0
2115,3116,,0
2116,3117,,0
2117,3118,,0
2118,3119,,0
2119,3120,,0
2120,3121,,0
2121,3122,,0
2122,3123,,0
2123,3124,,0
2124,3125,,0
2125,3126,,0
2126,3127,,0
2127,3128,,0
2128,3129,,0
2129,3130,,0
2130,3131,,0
2131,3132,,0
2132,3133,,0
2133,3134,,0
2134,3135,,0
2135,3136,,0
2136,3137,,0
2137,3138,,0
2138,3139,,0
2139,3140,,0
2140,3141,,0
2141,3142,,0
2142,3143,,0
2143,3144,,0
2144,3145,,0
2145,3146,,0
2146,3147,,0
2147,3148,,0
2148,3149,,0
2149,3150,,0
2150,3151,,0
2151,3152,,0
2152,3153,,0
2153,3154,,0
2154,3155,,0
2155,3156,,0
2156,3157,,0
2157,3158,,0
2158,3159,,0
2159,3160,,0
2160,3161,,0
2161,3162,,0
2162,3163,,0
2163,3164,,0
2164,3165,,0
2165,3166,,0
2166,3167,,0
2167,3168,,0
2168,3169,,0
2169,3170,,0
2170,3171,,0
2171,3172,,0
2172,3173,,0
2173,3174,,0
2174,3175,,0
2175,3176,,0
2176,3177,,0
2177,3178,,0
2178,3179,,0
2179,3180,,0
2180,3181,,0
2181,3182,,0
2182,3183,,0
2183,3184,,0
2184,3185,,0
2185,3186,,0
2186,3187,,0
2187,3188,,0
2188,3189,,0
2189,3190,,0
2190,3191,,0
2191,3192,,0
2192,3193,,0
2193,3194,,0
2194,3195,,0
2195,3196,,0
2196,3197,,0
2197,3198,,0
2198,3199,,0
2199,3200,,0
2200,3201,,0
2201,3202,,0
2202,3203,,0
2203,3204,,0
2204,3205,,0
2205,3206,,0
2206,3207,,0
2207,3208,,0
2208,3209,,0
2209,3210,,0
2210,3211,,0
2211,3212,,0
2212,3213,,0
2213,3214,,0
2214,3215,,0
2215,3216,,0
2216,3217,,0
2217,3218,,0
2218,3219,,0
2219,3220,,0
2220,3221,,0
2221,3222,,0
2222,3223,,0
2223,3224,,0
2224,3225,,0
2225,3226,,0
2226,3227,,0
2227,3228,,0
2228,3229,,0
2229,3230,,0
2230,3231,,0
2231,3232,,0
2232,3233,,0
2233,3234,,0
2234,3235,,0
2235,3236,,0
2236,3237,,0
2237,3238,,0
2238,3239,5.0,0
2239,3240,1.0,0
2240,3241,5.0,2
2241,3242,,0
2242,3243,,0
2243,3244,,0
2244,3245,,0
2245,3246,3.0,3
2246,3247,5.0,19
2247,3248,5.0,2
2248,3249,1.0,3
2249,3250,,0
2250,3251,5.0,2
2251,3252,,0
2252,3253,,0
2253,3254,,0
2254,3255,5.0,4
2255,3256,5.0,0
2256,3257,,0
2257,3258,5.0,2
2258,3259,5.0,2
2259,3260,5.0,0
2260,3261,,0
2261,3262,,0
2262,3263,5.0,0
2263,3264,1.0,0
2264,3265,,0
2265,3266,3.0,3
2266,3267,4.5,2
2267,3268,,0
2268,3269,5.0,4
2269,3270,,0
2270,3271,,0
2271,3272,,0
2272,3273,,0
2273,3274,,0
2274,3275,,0
2275,3276,5.0,7
2276,3277,,0
2277,3278,,0
2278,3279,,0
2279,3280,,0
2280,3281,,0
2281,3282,,0
2282,3283,,0
2283,3284,,0
2284,3285,,0
2285,3286,,0
2286,3287,,0
2287,3288,,0
2288,3289,,0
2289,3290,,0
2290,3291,,0
2291,3292,,0
2292,3293,,0
2293,3294,,0
2294,3295,,0
2295,3296,,0
2296,3297,,0
2297,3298,,0
2298,3299,,0
2299,3300,,0
2300,3301,,0
2301,3302,,0
2302,3303,,0
2303,3304,,0
2304,3305,,0
2305,3306,,0
2306,3307,,0
2307,3308,,0
2308,3309,,0
2309,3310,,0
2310,3311,,0
2311,3312,,0
2312,3313,,0
2313,3314,,0
2314,3315,,0
2315,3316,,0
2316,3317,,0
2317,3318,,0
2318,3319,,0
2319,3320,,0
2320,3321,,0
2321,3322,,0
2322,3323,,0
2323,3324,,0
2324,3325,,0
2325,3326,,0
2326,3327,,0
2327,3328,,0
2328,3329,4.0,4
2329,3330,5.0,2
2330,3331,5.0,0
2331,3332,,0
2332,3333,,0
2333,3334,,0
2334,3335,5.0,0
2335,3336,5.0,2
2336,3337,,0
2337,3338,5.0,2
2338,3339,,0
2339,3340,5.0,2
2340,3341,5.0,0
2341,3342,4.0,0
2342,3343,,0
2343,3344,,0
2344,3345,5.0,0
2345,3346,5.0,0
2346,3347,,0
2347,3348,2.0,0
2348,3349,,0
2349,3350,,0
2350,3351,,0
2351,3352,,0
2352,3353,,0
2353,3354,,0
2354,3355,,0
2355,3356,,0
2356,3357,,0
2357,3358,,0
2358,3359,,0
2359,3360,,0
2360,3361,,0
2361,3362,,0
2362,3363,,0
2363,3364,,0
2364,3365,,0
2365,3366,,0
2366,3367,,0
2367,3368,,0
2368,3369,,0
2369,3370,,0
2370,3371,,0
2371,3372,,0
2372,3373,,0
2373,3374,,0
2374,3375,,0
2375,3376,,0
2376,3377,,0
2377,3378,,0
2378,3379,,0
2379,3380,,0
2380,3381,,0
2381,3382,,0
2382,3383,,0
2383,3384,,0
2384,3385,,0
2385,3386,,0
2386,3387,,0
2387,3388,5.0,12
2388,3389,5.0,27
2389,3390,,0
2390,3391,,0
2391,3392,,0
2392,3393,,0
2393,3394,,0
2394,3395,,0
2395,3396,,0
2396,3397,,0
2397,3398,,0
2398,3399,,0
2399,3400,,0
2400,3401,,0
2401,3402,,0
2402,3403,,0
2403,3404,,0
2404,3405,,0
2405,3406,,0
2406,3407,,0
2407,3408,,0
2408,3409,,0
2409,3410,,0
2410,3411,4.0,0
2411,3412,,0
2412,3413,,0
2413,3414,,0
2414,3415,,0
2415,3416,,0
2416,3417,,0
2417,3418,,0
2418,3419,,0
2419,3420,,0
2420,3421,,0
2421,3422,,0
2422,3423,,0
2423,3424,,0
2424,3425,,0
2425,3426,,0
2426,3427,,0
2427,3428,,0
2428,3429,,0
2429,3430,,0
2430,3431,,0
2431,3432,,0
2432,3433,,0
2433,3434,,0
2434,3435,,0
2435,3436,,0
2436,3437,,0
2437,3438,,0
2438,3439,,0
2439,3440,,0
2440,3441,,0
2441,3442,,0
2442,3443,,0
2443,3444,,0
2444,3445,,0
2445,3446,,0
2446,3447,,0
2447,3448,,0
2448,3449,,0
2449,3450,,0
2450,3451,,0
2451,3452,,0
2452,3453,,0
2453,3454,,0
2454,3455,,0
2455,3456,,0
2456,3457,,0
2457,3458,,0
2458,3459,,0
2459,3460,,0
2460,3461,,0
2461,3462,,0
2462,3463,,0
2463,3464,,0
2464,3465,,0
2465,3466,,0
2466,3467,,0
2467,3468,,0
2468,3469,,0
2469,3470,,0
2470,3471,2.0,0
2471,3472,,0
2472,3473,,0
2473,3474,,0
2474,3475,4.5,3
2475,3476,5.0,5
2476,3477,,0
2477,3478,,0
2478,3479,,0
2479,3480,,0
2480,3481,,0
2481,3482,,0
2482,3483,,0
2483,3484,,0
2484,3485,,0
2485,3486,,0
2486,3487,,0
2487,3488,,0
2488,3489,,0
2489,3490,,0
2490,3491,,0
2491,3492,,0
2492,3493,,0
2493,3494,,0
2494,3495,,0
2495,3496,,0
2496,3497,,0
2497,3498,,0
2498,3499,,0
2499,3500,,0
2500,3501,,0
2501,3502,,0
2502,3503,,0
2503,3504,,0
2504,3505,,0
2505,3506,,0
2506,3507,,0
2507,3508,,0
2508,3509,,0
2509,3510,,0
2510,3511,,0
2511,3512,,0
2512,3513,,0
2513,3514,,0
2514,3515,,0
2515,3516,,0
2516,3517,,0
2517,3518,,0
2518,3519,,0
2519,3520,5.0,0
2520,3521,,0
2521,3522,,0
2522,3523,,0
2523,3524,,0
2524,3525,,0
2525,3526,,0
2526,3527,,0
2527,3528,,0
2528,3529,,0
2529,3530,,0
2530,3531,,0
2531,3532,,0
2532,3533,,0
2533,3534,,0
2534,3535,,0
2535,3536,,0
2536,3537,,0
2537,3538,,0
2538,3539,,0
2539,3540,,0
2540,3541,,0
2541,3542,,0
2542,3543,,0
2543,3544,,0
2544,3545,,0
2545,3546,,0
2546,3547,,0
2547,3548,,0
2548,3549,,0
2549,3550,,0
2550,3551,,0
2551,3552,,0
2552,3553,,0
2553,3554,,0
2554,3555,,0
2555,3556,,0
2556,3557,,0
2557,3558,,0
2558,3559,,0
2559,3560,,0
2560,3561,,0
2561,3562,,0
2562,3563,,0
2563,3564,,0
2564,3565,3.0,0
2565,3566,,0
2566,3567,,0
2567,3568,,0
2568,3569,,0
2569,3570,,0
2570,3571,,0
2571,3572,,0
2572,3573,,0
2573,3574,5.0,0
2574,3575,,0
2575,3576,,0
2576,3577,,0
2577,3578,5.0,2
2578,3579,,0
2579,3580,,0
2580,3581,,0
2581,3582,,0
2582,3583,,0
2583,3584,,0
2584,3585,,0
2585,3586,,0
2586,3587,,0
2587,3588,,0
2588,3589,,0
2589,3590,,0
2590,3591,,0
2591,3592,,0
2592,3593,,0
2593,3594,,0
2594,3595,,0
2595,3596,,0
2596,3597,,0
2597,3598,,0
2598,3599,,0
2599,3600,,0
2600,3601,,0
2601,3602,,0
2602,3603,,0
2603,3604,,0
2604,3605,,0
2605,3606,,0
2606,3607,,0
2607,3608,,0
2608,3609,,0
2609,3610,,0
2610,3611,,0
2611,3612,,0
2612,3613,,0
2613,3614,,0
2614,3615,,0
2615,3616,,0
2616,3617,,0
2617,3618,,0
2618,3619,,0
2619,3620,,0
2620,3621,,0
2621,3622,,0
2622,3623,,0
2623,3624,,0
2624,3625,,0
2625,3626,,0
2626,3627,,0
2627,3628,,0
2628,3629,,0
2629,3630,,0
2630,3631,,0
2631,3632,,0
2632,3633,,0
2633,3634,,0
2634,3635,,0
2635,3636,,0
2636,3637,,0
2637,3638,,0
2638,3639,,0
2639,3640,,0
2640,3641,,0
2641,3642,,0
2642,3643,,0
2643,3644,,0
2644,3645,,0
2645,3646,,0
2646,3647,3.0,0
2647,3648,,0
2648,3649,,0
2649,3650,,0
2650,3651,,0
2651,3652,,0
2652,3653,,0
2653,3654,,0
2654,3655,,0
2655,3656,,0
2656,3657,,0
2657,3658,,0
2658,3659,,0
2659,3660,,0
2660,3661,,0
2661,3662,,0
2662,3663,,0
2663,3664,,0
2664,3665,,0
2665,3666,,0
2666,3667,,0
2667,3668,,0
2668,3669,,0
2669,3670,,0
2670,3671,,0
2671,3672,,0
2672,3673,,0
2673,3674,,0
2674,3675,,0
2675,3676,,0
2676,3677,,0
2677,3678,,0
2678,3679,,0
2679,3680,,0
2680,3681,,0
2681,3682,,0
2682,3683,,0
2683,3684,,0
2684,3685,,0
2685,3686,,0
2686,3687,,0
2687,3688,,0
2688,3689,,0
2689,3690,,0
2690,3691,,0
2691,3692,,0
2692,3693,,0
2693,3694,,0
2694,3695,,0
2695,3696,,0
2696,3697,,0
2697,3698,,0
2698,3699,,0
2699,3700,,0
2700,3701,,0
2701,3702,,0
2702,3703,,0
2703,3704,,0
2704,3705,,0
2705,3706,,0
2706,3707,,0
2707,3708,,0
2708,3709,,0
2709,3710,,0
2710,3711,,0
2711,3712,,0
2712,3713,,0
2713,3714,,0
2714,3715,,0
2715,3716,4.0,0
2716,3717,,0
2717,3718,,0
2718,3719,,0
2719,3720,,0
2720,3721,,0
2721,3722,,0
2722,3723,,0
2723,3724,,0
2724,3725,,0
2725,3726,,0
2726,3727,,0
2727,3728,,0
2728,3729,,0
2729,3730,,0
2730,3731,,0
2731,3732,,0
2732,3733,,0
2733,3734,,0
2734,3735,,0
2735,3736,,0
2736,3737,,0
2737,3738,,0
2738,3739,,0
2739,3740,,0
2740,3741,,0
2741,3742,,0
2742,3743,,0
2743,3744,,0
2744,3745,,0
2745,3746,,0
2746,3747,,0
2747,3748,,0
2748,3749,,0
2749,3750,,0
2750,3751,,0
2751,3752,,0
2752,3753,,0
2753,3754,,0
2754,3755,,0
2755,3756,,0
2756,3757,,0
2757,3758,3.0,0
2758,3759,,0
2759,3760,,0
2760,3761,,0
2761,3762,,0
2762,3763,,0
2763,3764,,0
2764,3765,,0
2765,3766,,0
2766,3767,,0
2767,3768,,0
2768,3769,,0
2769,3770,,0
2770,3771,,0
2771,3772,,0
2772,3773,,0
2773,3774,,0
2774,3775,,0
2775,3776,,0
2776,3777,,0
2777,3778,,0
2778,3779,,0
2779,3780,,0
2780,3781,,0
2781,3782,,0
2782,3783,,0
2783,3784,,0
2784,3785,,0
2785,3786,,0
2786,3787,,0
2787,3788,,0
2788,3789,,0
2789,3790,,0
2790,3791,,0
2791,3792,,0
2792,3793,,0
2793,3794,,0
2794,3795,4.0,0
2795,3796,,0
2796,3797,,0
2797,3798,,0
2798,3799,,0
2799,3800,,0
2800,3801,,0
2801,3802,,0
2802,3803,,0
2803,3804,,0
2804,3805,,0
2805,3806,,0
2806,3807,,0
2807,3808,,0
2808,3809,,0
2809,3810,,0
2810,3811,,0
2811,3812,,0
2812,3813,,0
2813,3814,,0
2814,3815,,0
2815,3816,,0
2816,3817,,0
2817,3818,,0
2818,3819,,0
2819,3820,,0
2820,3821,,0
2821,3822,,0
2822,3823,,0
2823,3824,,0
2824,3825,,0
2825,3826,,0
2826,3827,,0
2827,3828,,0
2828,3829,,0
2829,3830,,0
2830,3831,,0
2831,3832,,0
2832,3833,,0
2833,3834,,0
2834,3835,,0
2835,3836,,0
2836,3837,,0
2837,3838,,0
2838,3839,,0
2839,3840,,0
2840,3841,,0
2841,3842,,0
2842,3843,,0
2843,3844,,0
2844,3845,,0
2845,3846,,0
2846,3847,,0
2847,3848,,0
2848,3849,,0
2849,3850,5.0,0
2850,3851,,0
2851,3852,,0
2852,3853,,0
2853,3854,,0
2854,3855,,0
2855,3856,,0
2856,3857,,0
2857,3858,,0
2858,3859,,0
2859,3860,,0
2860,3861,,0
2861,3862,,0
2862,3863,,0
2863,3864,,0
2864,3865,,0
2865,3866,,0
2866,3867,,0
2867,3868,,0
2868,3869,,0
2869,3870,,0
2870,3871,,0
2871,3872,,0
2872,3873,,0
2873,3874,,0
2874,3875,,0
2875,3876,,0
2876,3877,,0
2877,3878,,0
2878,3879,,0
2879,3880,,0
2880,3881,,0
2881,3882,,0
2882,3883,,0
2883,3884,,0
2884,3885,,0
2885,3886,,0
2886,3887,,0
2887,3888,,0
2888,3889,,0
2889,3890,,0
2890,3891,,0
2891,3892,,0
2892,3893,,0
2893,3894,,0
2894,3895,,0
2895,3896,,0
2896,3897,,0
2897,3898,,0
2898,3899,,0
2899,3900,,0
2900,3901,,0
2901,3902,,0
2902,3903,,0
2903,3904,,0
2904,3905,,0
2905,3906,,0
2906,3907,,0
2907,3908,,0
2908,3909,,0
2909,3910,,0
2910,3911,,0
2911,3912,,0
2912,3913,,0
2913,3914,,0
2914,3915,,0
2915,3916,,0
2916,3917,,0
2917,3918,,0
2918,3919,,0
2919,3920,,0
2920,3921,,0
2921,3922,,0
2922,3923,,0
2923,3924,,0
2924,3925,,0
2925,3926,,0
2926,3927,,0
2927,3928,4.5,27
2928,3929,,0
2929,3930,,0
2930,3931,,0
2931,3932,,0
2932,3933,,0
2933,3934,5.0,0
2934,3935,,0
2935,3936,,0
2936,3937,,0
2937,3938,,0
2938,3939,,0
2939,3940,,0
2940,3941,,0
2941,3942,4.0,2
2942,3943,,0
2943,3944,,0
2944,3945,,0
2945,3946,,0
2946,3947,,0
2947,3948,,0
2948,3949,,0
2949,3950,,0
2950,3951,,0
2951,3952,,0
2952,3953,,0
2953,3954,,0
2954,3955,4.5,53
2955,3956,,0
2956,3957,,0
2957,3958,,0
2958,3959,,0
2959,3960,,0
2960,3961,,0
2961,3962,,0
2962,3963,,0
2963,3964,,0
2964,3965,,0
2965,3966,5.0,0
2966,3967,,0
2967,3968,4.5,7
2968,3969,5.0,0
2969,3970,,0
2970,3971,,0
2971,3972,,0
2972,3973,,0
2973,3974,,0
2974,3975,,0
2975,3976,,0
2976,3977,,0
2977,3978,,0
2978,3979,,0
2979,3980,,0
2980,3981,,0
2981,3982,,0
2982,3983,,0
2983,3984,,0
2984,3985,,0
2985,3986,,0
2986,3987,,0
2987,3988,,0
2988,3989,,0
2989,3990,,0
2990,3991,,0
2991,3992,,0
2992,3993,,0
2993,3994,,0
2994,3995,,0
2995,3996,,0
2996,3997,,0
2997,3998,,0
2998,3999,,0
2999,4000,,0
3000,4001,,0
3001,4002,,0
3002,4003,,0
3003,4004,,0
3004,4005,,0
3005,4006,,0
3006,4007,,0
3007,4008,,0
3008,4009,,0
3009,4010,,0
3010,4011,,0
3011,4012,,0
3012,4013,,0
3013,4014,,0
3014,4015,,0
3015,4016,,0
3016,4017,,0
3017,4018,,0
3018,4019,,0
3019,4020,,0
3020,4021,,0
3021,4022,,0
3022,4023,,0
3023,4024,,0
3024,4025,,0
3025,4026,,0
3026,4027,,0
3027,4028,,0
3028,4029,,0
3029,4030,,0
3030,4031,,0
3031,4032,,0
3032,4033,,0
3033,4034,,0
3034,4035,,0
3035,4036,,0
3036,4037,,0
3037,4038,,0
3038,4039,,0
3039,4040,,0
3040,4041,,0
3041,4042,,0
3042,4043,,0
3043,4044,,0
3044,4045,,0
3045,4046,,0
3046,4047,,0
3047,4048,,0
3048,4049,,0
3049,4050,,0
3050,4051,,0
3051,4052,,0
3052,4053,,0
3053,4054,,0
3054,4055,,0
3055,4056,,0
3056,4057,,0
3057,4058,,0
3058,4059,,0
3059,4060,,0
3060,4061,,0
3061,4062,,0
3062,4063,,0
3063,4064,,0
3064,4065,,0
3065,4066,,0
3066,4067,,0
3067,4068,,0
3068,4069,,0
3069,4070,,0
3070,4071,,0
3071,4072,,0
3072,4073,,0
3073,4074,,0
3074,4075,,0
3075,4076,,0
3076,4077,,0
3077,4078,,0
3078,4079,,0
3079,4080,,0
3080,4081,,0
